,geometry,yield,CRS
20589,POINT (-81.8842817 42.73496789999999),237.1469,EPSG:4326
20590,POINT (-81.8842611 42.73496779999999),212.8145,EPSG:4326
20591,POINT (-81.8842405 42.73496779999999),218.0747,EPSG:4326
20592,POINT (-81.88422 42.73496799999998),209.7856,EPSG:4326
20593,POINT (-81.88419970000001 42.73496799999998),211.2582,EPSG:4326
20594,POINT (-81.8841789 42.734968099999975),215.876,EPSG:4326
20595,POINT (-81.8841586 42.73496799999998),228.8937,EPSG:4326
20596,POINT (-81.88413800000001 42.734968099999975),229.6908,EPSG:4326
20597,POINT (-81.88411740000001 42.73496799999998),216.2123,EPSG:4326
20598,POINT (-81.8840969 42.734968099999975),222.3772,EPSG:4326
20599,POINT (-81.88407620000001 42.7349682),219.089,EPSG:4326
20600,POINT (-81.88405560000001 42.73496829999999),228.931,EPSG:4326
20601,POINT (-81.88403500000001 42.73496829999999),223.1244,EPSG:4326
20602,POINT (-81.88401430000002 42.73496849999998),228.5321,EPSG:4326
20603,POINT (-81.88399370000002 42.7349686),224.0676,EPSG:4326
20604,POINT (-81.88397310000002 42.734968699999996),234.2614,EPSG:4326
20605,POINT (-81.88395249999999 42.734968699999996),218.865,EPSG:4326
20606,POINT (-81.8839318 42.734968699999996),233.5793,EPSG:4326
20607,POINT (-81.8839112 42.73496879999999),224.8435,EPSG:4326
20608,POINT (-81.8838906 42.734968899999984),222.1539,EPSG:4326
20609,POINT (-81.88386990000001 42.73496899999998),217.8908,EPSG:4326
20610,POINT (-81.88384930000001 42.7349691),226.2496,EPSG:4326
20611,POINT (-81.88382860000002 42.7349691),213.1949,EPSG:4326
20612,POINT (-81.8838078 42.734969199999995),217.8801,EPSG:4326
20613,POINT (-81.8837873 42.73496929999999),211.9614,EPSG:4326
20614,POINT (-81.88376650000001 42.73496939999998),218.9627,EPSG:4326
20615,POINT (-81.88374590000001 42.73496949999998),223.212,EPSG:4326
20616,POINT (-81.88372509999999 42.7349696),236.2574,EPSG:4326
20627,POINT (-81.88349780000001 42.73497019999999),219.5213,EPSG:4326
20628,POINT (-81.883477 42.73497019999999),213.8424,EPSG:4326
20629,POINT (-81.8834565 42.7349701),227.5094,EPSG:4326
20630,POINT (-81.8834358 42.73497019999999),222.154,EPSG:4326
20631,POINT (-81.88341490000002 42.734970299999986),225.544,EPSG:4326
20632,POINT (-81.88339429999999 42.734970299999986),225.1961,EPSG:4326
20633,POINT (-81.88337380000002 42.73497039999998),239.2477,EPSG:4326
20634,POINT (-81.88335320000002 42.7349706),231.1904,EPSG:4326
20635,POINT (-81.88333260000002 42.73497069999999),248.3111,EPSG:4326
20636,POINT (-81.8833119 42.734970799999985),223.4659,EPSG:4326
20637,POINT (-81.88329150000001 42.73497089999998),230.6201,EPSG:4326
20638,POINT (-81.88327090000001 42.734971),220.4945,EPSG:4326
20639,POINT (-81.88325030000001 42.73497119999999),223.3929,EPSG:4326
20640,POINT (-81.8832299 42.734971299999984),222.939,EPSG:4326
20641,POINT (-81.8832094 42.73497139999998),231.8259,EPSG:4326
20642,POINT (-81.8831889 42.73497139999998),220.6796,EPSG:4326
20643,POINT (-81.8831682 42.7349715),225.6656,EPSG:4326
20644,POINT (-81.88314790000001 42.734971599999994),234.1305,EPSG:4326
20645,POINT (-81.883127 42.73497169999999),242.3386,EPSG:4326
20647,POINT (-81.88308610000001 42.734972),236.2386,EPSG:4326
20648,POINT (-81.88306590000002 42.73497209999999),235.6739,EPSG:4326
20649,POINT (-81.88304550000001 42.73497219999999),230.8166,EPSG:4326
20650,POINT (-81.88302490000001 42.734972399999975),232.4511,EPSG:4326
20651,POINT (-81.8830044 42.734972399999975),231.1176,EPSG:4326
20652,POINT (-81.8829838 42.734972399999975),221.2045,EPSG:4326
20653,POINT (-81.8829632 42.734972399999975),247.3293,EPSG:4326
20654,POINT (-81.8829427 42.7349725),247.3085,EPSG:4326
20655,POINT (-81.88292190000001 42.7349725),228.6078,EPSG:4326
20656,POINT (-81.8829016 42.73497259999999),235.0123,EPSG:4326
20657,POINT (-81.88288080000001 42.734972699999986),237.3006,EPSG:4326
20658,POINT (-81.8828603 42.734972699999986),233.0465,EPSG:4326
20659,POINT (-81.8828397 42.73497279999998),226.654,EPSG:4326
20660,POINT (-81.88281900000001 42.7349729),233.9492,EPSG:4326
20661,POINT (-81.88279840000001 42.734973),225.6776,EPSG:4326
20662,POINT (-81.88277780000001 42.73497309999999),231.0559,EPSG:4326
20663,POINT (-81.8827569 42.734973199999985),225.8674,EPSG:4326
20664,POINT (-81.8827364 42.73497309999999),235.1961,EPSG:4326
20665,POINT (-81.8827157 42.73497309999999),223.9173,EPSG:4326
20666,POINT (-81.8826952 42.734973199999985),237.3298,EPSG:4326
20667,POINT (-81.88267430000002 42.73497329999998),214.0889,EPSG:4326
20668,POINT (-81.88265380000001 42.73497329999998),242.3477,EPSG:4326
20669,POINT (-81.88263309999999 42.7349734),242.59,EPSG:4326
20670,POINT (-81.8826125 42.734973499999995),243.9876,EPSG:4326
20671,POINT (-81.8825918 42.734973499999995),229.7473,EPSG:4326
20672,POINT (-81.88257140000002 42.734973499999995),228.0614,EPSG:4326
20673,POINT (-81.88255090000001 42.73497359999999),218.0808,EPSG:4326
20674,POINT (-81.88253040000001 42.73497369999998),218.5943,EPSG:4326
20675,POINT (-81.88250980000001 42.73497369999998),227.7707,EPSG:4326
20676,POINT (-81.8824893 42.73497379999998),224.428,EPSG:4326
20677,POINT (-81.8824687 42.734973999999994),227.5224,EPSG:4326
20678,POINT (-81.8824482 42.73497409999999),239.3402,EPSG:4326
20679,POINT (-81.8824276 42.73497409999999),232.7908,EPSG:4326
20680,POINT (-81.8824069 42.734973999999994),235.4232,EPSG:4326
20681,POINT (-81.88238610000002 42.73497409999999),229.0792,EPSG:4326
20682,POINT (-81.8823653 42.73497409999999),228.2323,EPSG:4326
20683,POINT (-81.8823448 42.73497419999998),215.5097,EPSG:4326
20684,POINT (-81.8823241 42.73497419999998),222.7521,EPSG:4326
20685,POINT (-81.88230340000001 42.734974299999976),228.1177,EPSG:4326
20686,POINT (-81.88228270000002 42.734974299999976),223.2497,EPSG:4326
20687,POINT (-81.8822619 42.7349744),231.7619,EPSG:4326
20688,POINT (-81.88224120000001 42.7349744),225.6056,EPSG:4326
20691,POINT (-81.88217900000001 42.73497469999998),226.0225,EPSG:4326
20692,POINT (-81.88215840000001 42.73497469999998),214.5288,EPSG:4326
20693,POINT (-81.8821379 42.73497469999998),232.3423,EPSG:4326
20694,POINT (-81.8821174 42.734974799999975),232.6981,EPSG:4326
20695,POINT (-81.8820969 42.7349749),235.3182,EPSG:4326
20696,POINT (-81.8820763 42.73497499999999),221.0626,EPSG:4326
20697,POINT (-81.88205590000001 42.73497519999998),233.5222,EPSG:4326
20698,POINT (-81.8820354 42.73497519999998),216.04,EPSG:4326
20699,POINT (-81.8820149 42.7349753),226.5559,EPSG:4326
20700,POINT (-81.8819943 42.7349753),219.8581,EPSG:4326
20701,POINT (-81.88197400000001 42.73497549999999),237.4361,EPSG:4326
20702,POINT (-81.88195350000001 42.734975599999984),237.7965,EPSG:4326
20703,POINT (-81.88193290000001 42.73497569999998),238.4018,EPSG:4326
20704,POINT (-81.8819124 42.73497569999998),221.7764,EPSG:4326
20705,POINT (-81.88189210000002 42.734975899999995),231.7185,EPSG:4326
20706,POINT (-81.8818713 42.7349758),217.3429,EPSG:4326
20707,POINT (-81.88185090000002 42.73497599999999),222.394,EPSG:4326
20708,POINT (-81.88183030000002 42.73497609999998),219.115,EPSG:4326
20709,POINT (-81.88180980000001 42.73497609999998),241.3399,EPSG:4326
20710,POINT (-81.88178920000001 42.73497619999998),235.7655,EPSG:4326
20711,POINT (-81.88176849999999 42.7349763),237.9947,EPSG:4326
20712,POINT (-81.8817479 42.7349763),232.6582,EPSG:4326
20713,POINT (-81.8817273 42.734976399999994),235.424,EPSG:4326
20714,POINT (-81.8817067 42.734976399999994),224.6159,EPSG:4326
20715,POINT (-81.881686 42.734976699999976),216.7614,EPSG:4326
20716,POINT (-81.88166530000001 42.734976699999976),211.3382,EPSG:4326
20717,POINT (-81.8816448 42.73497689999999),219.1581,EPSG:4326
20718,POINT (-81.88162400000002 42.73497689999999),221.4618,EPSG:4326
20719,POINT (-81.88160340000002 42.7349768),209.8159,EPSG:4326
20720,POINT (-81.8815827 42.7349768),209.7159,EPSG:4326
20721,POINT (-81.88156180000001 42.7349768),208.5366,EPSG:4326
20722,POINT (-81.88154120000002 42.73497689999999),222.6814,EPSG:4326
20723,POINT (-81.8815205 42.73497689999999),210.6258,EPSG:4326
20724,POINT (-81.8814998 42.73497709999998),221.8022,EPSG:4326
20725,POINT (-81.8814792 42.7349773),216.2619,EPSG:4326
20726,POINT (-81.88145850000001 42.7349773),234.8274,EPSG:4326
20727,POINT (-81.8814381 42.73497739999999),204.3208,EPSG:4326
20728,POINT (-81.88141720000002 42.734977499999985),205.0219,EPSG:4326
20729,POINT (-81.88139670000001 42.734977499999985),195.4974,EPSG:4326
20730,POINT (-81.88137610000001 42.734977499999985),201.7332,EPSG:4326
20731,POINT (-81.88135540000002 42.7349777),195.3239,EPSG:4326
20732,POINT (-81.88133480000002 42.7349777),201.266,EPSG:4326
20733,POINT (-81.8813141 42.734977799999996),192.7607,EPSG:4326
20734,POINT (-81.8812935 42.73497789999999),195.0979,EPSG:4326
20735,POINT (-81.88127270000001 42.734977999999984),177.7939,EPSG:4326
20736,POINT (-81.8812519 42.73497789999999),190.8931,EPSG:4326
20737,POINT (-81.88123140000002 42.73497809999998),177.8676,EPSG:4326
20738,POINT (-81.88121040000001 42.7349782),185.0014,EPSG:4326
20739,POINT (-81.8811895 42.734978299999995),173.5739,EPSG:4326
20740,POINT (-81.8811685 42.73497839999999),188.679,EPSG:4326
20741,POINT (-81.88114780000001 42.73497839999999),178.2427,EPSG:4326
20742,POINT (-81.8811269 42.73497849999998),200.2905,EPSG:4326
20743,POINT (-81.8811062 42.73497849999998),193.2245,EPSG:4326
20744,POINT (-81.8810856 42.73497839999999),196.75,EPSG:4326
20745,POINT (-81.881065 42.734978299999995),200.4806,EPSG:4326
20746,POINT (-81.88104420000002 42.734978299999995),204.8794,EPSG:4326
20747,POINT (-81.8810239 42.734978299999995),220.408,EPSG:4326
20748,POINT (-81.8810033 42.73497809999998),202.4241,EPSG:4326
20749,POINT (-81.88098289999999 42.7349782),207.6823,EPSG:4326
20750,POINT (-81.8809621 42.7349782),204.9061,EPSG:4326
20751,POINT (-81.88094180000002 42.734978299999995),214.7018,EPSG:4326
20752,POINT (-81.8809214 42.734978299999995),220.8723,EPSG:4326
20753,POINT (-81.88090110000002 42.73497839999999),227.9356,EPSG:4326
20754,POINT (-81.8808807 42.73497839999999),214.4005,EPSG:4326
20755,POINT (-81.88086040000002 42.73497859999998),209.3165,EPSG:4326
20756,POINT (-81.8808401 42.73497859999998),208.3788,EPSG:4326
20757,POINT (-81.88081980000001 42.73497859999998),225.2084,EPSG:4326
20758,POINT (-81.88079960000002 42.73497859999998),228.9346,EPSG:4326
20759,POINT (-81.8807793 42.73497859999998),233.4146,EPSG:4326
20760,POINT (-81.88075890000002 42.7349787),217.0247,EPSG:4326
20761,POINT (-81.8807387 42.73497879999999),210.1807,EPSG:4326
20762,POINT (-81.8807184 42.73497889999999),208.3784,EPSG:4326
20763,POINT (-81.88069810000002 42.734979099999975),213.1862,EPSG:4326
20764,POINT (-81.8806777 42.734979399999986),215.8901,EPSG:4326
20765,POINT (-81.8806572 42.734979399999986),236.6625,EPSG:4326
20766,POINT (-81.88063690000001 42.7349797),221.8173,EPSG:4326
20767,POINT (-81.88061630000001 42.734979899999985),221.4552,EPSG:4326
20768,POINT (-81.88059610000002 42.73497999999998),210.039,EPSG:4326
20769,POINT (-81.8805754 42.7349801),214.7598,EPSG:4326
20770,POINT (-81.88055489999999 42.7349801),216.2652,EPSG:4326
20771,POINT (-81.88053440000002 42.734980199999995),220.5408,EPSG:4326
20772,POINT (-81.880514 42.734980199999995),221.9817,EPSG:4326
20773,POINT (-81.8804936 42.73498039999998),228.3166,EPSG:4326
20774,POINT (-81.88047320000001 42.73498049999998),227.5004,EPSG:4326
20775,POINT (-81.88045260000001 42.73498049999998),219.4007,EPSG:4326
20776,POINT (-81.8804322 42.7349806),216.945,EPSG:4326
20777,POINT (-81.88041150000001 42.734980699999994),194.1564,EPSG:4326
20778,POINT (-81.8803911 42.734980699999994),163.0842,EPSG:4326
20783,POINT (-81.8804001 42.73505979999999),194.5693,EPSG:4326
20784,POINT (-81.8804179 42.73506029999999),207.3914,EPSG:4326
20785,POINT (-81.880436 42.73506069999999),215.264,EPSG:4326
20786,POINT (-81.88045440000002 42.735061),211.693,EPSG:4326
20787,POINT (-81.8804748 42.735061299999984),196.3744,EPSG:4326
20788,POINT (-81.8804945 42.735061599999995),212.6326,EPSG:4326
20789,POINT (-81.88051430000002 42.73506179999998),217.8691,EPSG:4326
20790,POINT (-81.8805343 42.735062),224.085,EPSG:4326
20791,POINT (-81.88055410000001 42.73506229999998),216.1752,EPSG:4326
20792,POINT (-81.88057380000001 42.73506229999998),239.8852,EPSG:4326
20793,POINT (-81.88059340000001 42.735062399999975),214.2795,EPSG:4326
20794,POINT (-81.8806132 42.73506219999999),230.4754,EPSG:4326
20795,POINT (-81.88063300000002 42.73506219999999),228.2985,EPSG:4326
20796,POINT (-81.88065270000001 42.73506209999999),241.3305,EPSG:4326
20797,POINT (-81.88067230000001 42.735062),240.4891,EPSG:4326
20798,POINT (-81.88069200000001 42.73506189999998),239.4212,EPSG:4326
20799,POINT (-81.8807117 42.735061599999995),238.2049,EPSG:4326
20800,POINT (-81.8807314 42.7350615),250.1327,EPSG:4326
20801,POINT (-81.880751 42.7350615),233.4009,EPSG:4326
20802,POINT (-81.8807708 42.73506139999998),232.0384,EPSG:4326
20803,POINT (-81.8807904 42.735061099999996),213.5076,EPSG:4326
20804,POINT (-81.88081010000002 42.735061099999996),225.7246,EPSG:4326
20805,POINT (-81.8808296 42.735061),225.5398,EPSG:4326
20806,POINT (-81.88084950000001 42.73506089999998),247.1849,EPSG:4326
20807,POINT (-81.88086910000001 42.735061),233.9566,EPSG:4326
20808,POINT (-81.880889 42.73506119999999),228.9782,EPSG:4326
20809,POINT (-81.88090880000001 42.73506119999999),239.4509,EPSG:4326
20810,POINT (-81.88092850000001 42.73506119999999),236.0821,EPSG:4326
20811,POINT (-81.8809483 42.7350615),250.486,EPSG:4326
20812,POINT (-81.880968 42.735061599999995),251.9481,EPSG:4326
20813,POINT (-81.8809875 42.73506169999999),251.3593,EPSG:4326
20814,POINT (-81.8810072 42.7350615),237.6724,EPSG:4326
20815,POINT (-81.8810267 42.7350615),256.2412,EPSG:4326
20816,POINT (-81.88104620000001 42.73506139999998),246.6119,EPSG:4326
20817,POINT (-81.88106590000001 42.73506119999999),257.4605,EPSG:4326
20818,POINT (-81.88108540000002 42.735061),252.3654,EPSG:4326
20819,POINT (-81.88110460000001 42.735061),268.1424,EPSG:4326
20820,POINT (-81.8811241 42.735060799999985),239.5589,EPSG:4326
20821,POINT (-81.8811436 42.73506069999999),245.5699,EPSG:4326
20822,POINT (-81.88116300000002 42.7350606),245.1493,EPSG:4326
20823,POINT (-81.8811824 42.735060799999985),266.9521,EPSG:4326
20824,POINT (-81.8812016 42.735060799999985),240.3731,EPSG:4326
20825,POINT (-81.8812207 42.735060499999975),242.0136,EPSG:4326
20826,POINT (-81.88124000000002 42.735060499999975),232.4346,EPSG:4326
20827,POINT (-81.88125920000002 42.73506039999998),237.6583,EPSG:4326
20828,POINT (-81.8812786 42.73506019999999),222.8032,EPSG:4326
20829,POINT (-81.88129810000001 42.73506019999999),221.5687,EPSG:4326
20830,POINT (-81.88131760000002 42.7350601),233.5097,EPSG:4326
20831,POINT (-81.88133730000001 42.7350601),236.4635,EPSG:4326
20832,POINT (-81.88135679999999 42.73505989999998),238.1642,EPSG:4326
20833,POINT (-81.88137650000002 42.735059699999994),231.6007,EPSG:4326
20834,POINT (-81.88139610000002 42.7350596),235.8344,EPSG:4326
20835,POINT (-81.88141590000001 42.73505949999998),222.1747,EPSG:4326
20836,POINT (-81.88143550000001 42.73505939999998),233.2374,EPSG:4326
20837,POINT (-81.88145510000001 42.73505929999999),222.5865,EPSG:4326
20838,POINT (-81.8814748 42.73505939999998),217.3373,EPSG:4326
20839,POINT (-81.88149440000001 42.73505939999998),212.8474,EPSG:4326
20840,POINT (-81.8815141 42.73505939999998),235.8334,EPSG:4326
20841,POINT (-81.88153400000002 42.73505949999998),214.2859,EPSG:4326
20842,POINT (-81.88155370000001 42.73505949999998),231.1351,EPSG:4326
20843,POINT (-81.88157330000001 42.73505949999998),224.4697,EPSG:4326
20844,POINT (-81.88159290000002 42.7350596),225.4711,EPSG:4326
20845,POINT (-81.8816124 42.735059699999994),229.9788,EPSG:4326
20846,POINT (-81.8816319 42.7350596),230.5186,EPSG:4326
20847,POINT (-81.88165169999999 42.735059699999994),206.7631,EPSG:4326
20848,POINT (-81.8816711 42.7350596),214.0133,EPSG:4326
20849,POINT (-81.8816908 42.735059699999994),212.831,EPSG:4326
20850,POINT (-81.88171030000001 42.7350596),231.0299,EPSG:4326
20851,POINT (-81.88173019999999 42.7350596),226.4157,EPSG:4326
20852,POINT (-81.88174990000002 42.7350596),245.9175,EPSG:4326
20853,POINT (-81.88176960000001 42.73505939999998),226.908,EPSG:4326
20854,POINT (-81.88178920000001 42.73505929999999),236.425,EPSG:4326
20855,POINT (-81.88180650000001 42.735059199999995),253.946,EPSG:4326
20856,POINT (-81.8818216 42.7350591),278.4761,EPSG:4326
20858,POINT (-81.8818487 42.73505899999998),292.0778,EPSG:4326
20859,POINT (-81.8818641 42.735058899999984),245.8906,EPSG:4326
20860,POINT (-81.8818809 42.73505879999999),225.9016,EPSG:4326
20861,POINT (-81.8818995 42.73505879999999),213.3098,EPSG:4326
20862,POINT (-81.88191900000001 42.735058699999996),196.7271,EPSG:4326
20863,POINT (-81.8819383 42.735058699999996),206.97,EPSG:4326
20864,POINT (-81.88195770000002 42.7350586),212.3286,EPSG:4326
20865,POINT (-81.8819785 42.73505849999998),201.6338,EPSG:4326
20866,POINT (-81.88199990000001 42.73505829999999),187.608,EPSG:4326
20867,POINT (-81.88202130000002 42.73505829999999),200.8689,EPSG:4326
20868,POINT (-81.88204240000002 42.735058099999975),205.2274,EPSG:4326
20869,POINT (-81.8820624 42.73505799999998),235.4513,EPSG:4326
20870,POINT (-81.882082 42.73505779999999),232.1506,EPSG:4326
20871,POINT (-81.88210169999999 42.73505779999999),235.2949,EPSG:4326
20872,POINT (-81.8821208 42.7350577),226.6683,EPSG:4326
20873,POINT (-81.88214010000002 42.735057599999976),226.7745,EPSG:4326
20874,POINT (-81.8821594 42.735057599999976),222.4898,EPSG:4326
20875,POINT (-81.8821787 42.735057599999976),228.3219,EPSG:4326
20876,POINT (-81.88219800000002 42.73505779999999),241.3945,EPSG:4326
20877,POINT (-81.88221770000001 42.73505789999999),233.1017,EPSG:4326
20878,POINT (-81.8822381 42.73505789999999),212.7972,EPSG:4326
20879,POINT (-81.88225800000001 42.73505799999998),223.5826,EPSG:4326
20880,POINT (-81.88227790000002 42.735058099999975),227.2713,EPSG:4326
20881,POINT (-81.88229799999999 42.73505789999999),230.3741,EPSG:4326
20882,POINT (-81.88231809999999 42.73505789999999),224.3512,EPSG:4326
20883,POINT (-81.8823381 42.73505799999998),233.0571,EPSG:4326
20884,POINT (-81.88235840000002 42.73505799999998),213.4613,EPSG:4326
20887,POINT (-81.88241870000002 42.73505789999999),225.3788,EPSG:4326
20888,POINT (-81.88243890000001 42.73505789999999),225.4112,EPSG:4326
20889,POINT (-81.88245890000002 42.73505779999999),235.0733,EPSG:4326
20890,POINT (-81.88247910000001 42.73505779999999),227.1634,EPSG:4326
20891,POINT (-81.8824993 42.735057599999976),220.2024,EPSG:4326
20892,POINT (-81.88251930000001 42.73505749999998),229.9912,EPSG:4326
20893,POINT (-81.88253930000002 42.735057299999994),221.7104,EPSG:4326
20894,POINT (-81.88255960000001 42.735057299999994),220.5945,EPSG:4326
20895,POINT (-81.88257950000002 42.735057299999994),222.1764,EPSG:4326
20896,POINT (-81.88259959999999 42.73505699999998),227.6736,EPSG:4326
20897,POINT (-81.88261969999999 42.73505699999998),214.3205,EPSG:4326
20898,POINT (-81.88263979999999 42.73505689999999),232.3623,EPSG:4326
20899,POINT (-81.8826599 42.73505689999999),216.448,EPSG:4326
20900,POINT (-81.88268 42.73505689999999),222.6977,EPSG:4326
20901,POINT (-81.88270020000002 42.73505699999998),210.7406,EPSG:4326
20902,POINT (-81.88272 42.735056799999995),230.2193,EPSG:4326
20903,POINT (-81.8827401 42.73505689999999),222.78,EPSG:4326
20904,POINT (-81.88276010000001 42.73505709999998),229.1019,EPSG:4326
20905,POINT (-81.88278010000002 42.73505709999998),223.0431,EPSG:4326
20906,POINT (-81.8828001 42.73505699999998),216.8125,EPSG:4326
20907,POINT (-81.8828202 42.73505699999998),211.0025,EPSG:4326
20908,POINT (-81.8828403 42.73505709999998),221.7012,EPSG:4326
20909,POINT (-81.8828604 42.73505699999998),211.9312,EPSG:4326
20910,POINT (-81.8828805 42.7350567),222.9001,EPSG:4326
20911,POINT (-81.8829006 42.735056499999985),228.0322,EPSG:4326
20912,POINT (-81.8829208 42.7350562),213.8191,EPSG:4326
20913,POINT (-81.88294100000002 42.735055999999986),211.9709,EPSG:4326
20914,POINT (-81.88296120000001 42.7350558),230.8479,EPSG:4326
20915,POINT (-81.8829814 42.735055699999975),213.6834,EPSG:4326
20916,POINT (-81.8830015 42.73505559999998),230.6844,EPSG:4326
20917,POINT (-81.8830216 42.73505549999999),233.7138,EPSG:4326
20919,POINT (-81.88306180000001 42.73505539999999),226.3145,EPSG:4326
20920,POINT (-81.883082 42.73505539999999),223.6539,EPSG:4326
20921,POINT (-81.8831021 42.73505549999999),226.4447,EPSG:4326
20922,POINT (-81.88312240000002 42.73505559999998),224.855,EPSG:4326
20923,POINT (-81.8831424 42.73505559999998),225.8962,EPSG:4326
20924,POINT (-81.88316260000002 42.73505549999999),228.1549,EPSG:4326
20925,POINT (-81.8831826 42.73505549999999),229.3092,EPSG:4326
20926,POINT (-81.88320279999999 42.73505539999999),216.8851,EPSG:4326
20927,POINT (-81.88322300000002 42.73505549999999),220.6631,EPSG:4326
20928,POINT (-81.883243 42.73505539999999),214.1759,EPSG:4326
20929,POINT (-81.883263 42.73505539999999),216.7469,EPSG:4326
20930,POINT (-81.88328330000002 42.73505539999999),210.028,EPSG:4326
20931,POINT (-81.88330350000001 42.73505519999998),221.8419,EPSG:4326
20932,POINT (-81.88332350000002 42.73505519999998),204.974,EPSG:4326
20933,POINT (-81.8833435 42.73505509999998),224.2078,EPSG:4326
20934,POINT (-81.88336380000001 42.73505499999999),208.2945,EPSG:4326
20935,POINT (-81.8833836 42.735054899999994),214.9439,EPSG:4326
20936,POINT (-81.88340400000001 42.735054899999994),203.5626,EPSG:4326
20937,POINT (-81.88342400000002 42.735054899999994),206.8466,EPSG:4326
20938,POINT (-81.88344420000001 42.7350548),180.7646,EPSG:4326
20939,POINT (-81.88346430000001 42.735054899999994),187.6243,EPSG:4326
20940,POINT (-81.88348429999999 42.73505509999998),167.0104,EPSG:4326
20941,POINT (-81.88350450000002 42.735054899999994),162.3444,EPSG:4326
20942,POINT (-81.88352470000001 42.7350548),152.2807,EPSG:4326
20943,POINT (-81.8835446 42.735054599999984),161.3557,EPSG:4326
20944,POINT (-81.88356480000002 42.73505449999999),156.4636,EPSG:4326
20945,POINT (-81.88358500000001 42.73505419999998),163.5952,EPSG:4326
20946,POINT (-81.88360510000001 42.73505399999999),164.0523,EPSG:4326
20947,POINT (-81.88362520000001 42.73505399999999),177.2534,EPSG:4326
20948,POINT (-81.88364530000001 42.735053799999974),180.1607,EPSG:4326
20949,POINT (-81.88366540000001 42.735053599999986),194.0702,EPSG:4326
20950,POINT (-81.8836856 42.73505349999999),195.2747,EPSG:4326
20951,POINT (-81.8837058 42.7350534),196.1259,EPSG:4326
20952,POINT (-81.883726 42.7350534),192.2434,EPSG:4326
20953,POINT (-81.88374620000002 42.7350534),196.8794,EPSG:4326
20954,POINT (-81.8837662 42.735053299999976),194.2852,EPSG:4326
20967,POINT (-81.8840284 42.735052499999995),198.4889,EPSG:4326
20968,POINT (-81.8840485 42.735052499999995),201.6589,EPSG:4326
20969,POINT (-81.8840687 42.7350524),206.2143,EPSG:4326
20970,POINT (-81.8840888 42.73505229999998),201.5361,EPSG:4326
20971,POINT (-81.884109 42.735052199999984),200.2474,EPSG:4326
20972,POINT (-81.884129 42.73505209999999),207.0698,EPSG:4326
20973,POINT (-81.88414930000002 42.7350519),209.9305,EPSG:4326
20974,POINT (-81.88416940000002 42.73505159999999),223.5992,EPSG:4326
20975,POINT (-81.88418970000001 42.7350515),216.8941,EPSG:4326
20976,POINT (-81.88421 42.735051399999975),221.4013,EPSG:4326
20977,POINT (-81.88423020000002 42.73505129999998),219.6521,EPSG:4326
20978,POINT (-81.88425030000002 42.73505109999999),227.8296,EPSG:4326
20979,POINT (-81.88427050000001 42.735051),204.5605,EPSG:4326
20980,POINT (-81.88429060000001 42.735050899999976),237.4489,EPSG:4326
20981,POINT (-81.8843109 42.73505079999998),223.0553,EPSG:4326
20982,POINT (-81.884331 42.73505069999999),227.4627,EPSG:4326
20983,POINT (-81.8843506 42.735050599999994),232.3782,EPSG:4326
20984,POINT (-81.8843703 42.73505069999999),237.5192,EPSG:4326
20985,POINT (-81.88438960000002 42.73505069999999),238.9153,EPSG:4326
20986,POINT (-81.8844091 42.73505069999999),230.1764,EPSG:4326
20987,POINT (-81.88442840000002 42.73505069999999),241.3897,EPSG:4326
20988,POINT (-81.8844479 42.73505069999999),220.3931,EPSG:4326
20989,POINT (-81.8844674 42.735050599999994),223.4038,EPSG:4326
20990,POINT (-81.88448700000001 42.735050599999994),211.9076,EPSG:4326
20991,POINT (-81.88450650000001 42.73505039999998),209.3384,EPSG:4326
20992,POINT (-81.8845259 42.7350505),213.8934,EPSG:4326
20993,POINT (-81.88454540000001 42.7350505),227.9511,EPSG:4326
20994,POINT (-81.88456490000002 42.73505039999998),225.0939,EPSG:4326
20995,POINT (-81.88458460000001 42.73505039999998),238.6853,EPSG:4326
20996,POINT (-81.88460410000002 42.73505029999998),227.3284,EPSG:4326
20997,POINT (-81.88462390000001 42.73505019999999),224.6272,EPSG:4326
20998,POINT (-81.88464340000002 42.73505),229.2906,EPSG:4326
20999,POINT (-81.88466300000002 42.73504989999998),239.0066,EPSG:4326
21000,POINT (-81.88468280000001 42.73504989999998),227.5474,EPSG:4326
21001,POINT (-81.8847026 42.735049599999996),239.3724,EPSG:4326
21002,POINT (-81.8847222 42.7350495),237.6971,EPSG:4326
21003,POINT (-81.8847418 42.7350495),239.6884,EPSG:4326
21004,POINT (-81.8847614 42.73504939999998),233.0059,EPSG:4326
21005,POINT (-81.88478080000002 42.7350491),248.9868,EPSG:4326
21006,POINT (-81.8848003 42.735048999999975),232.6432,EPSG:4326
21007,POINT (-81.8848199 42.735048999999975),244.6826,EPSG:4326
21008,POINT (-81.8848395 42.73504879999999),231.884,EPSG:4326
21009,POINT (-81.884859 42.73504879999999),233.1814,EPSG:4326
21010,POINT (-81.88487850000001 42.73504869999999),209.4651,EPSG:4326
21011,POINT (-81.88489799999999 42.73504849999998),234.1071,EPSG:4326
21012,POINT (-81.8849175 42.73504839999998),231.6788,EPSG:4326
21013,POINT (-81.8849372 42.73504829999999),227.4404,EPSG:4326
21014,POINT (-81.8849568 42.73504829999999),234.1396,EPSG:4326
21015,POINT (-81.8849763 42.735048199999994),228.2476,EPSG:4326
